SERIES,INCHIKEY,ISOSMILES,MULTIPLET,FRAGMENTS,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,REOS_violations,DL_score,SA_score,RMSD
12155,ZCYYZOXHEXFCFW-LBPRGKRZSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OC[C@H]2C=CNCC2)c1,"(pose_E325_0657_022, pose_H241_0874_014)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]COP(=O)([O-])OP(=O)([O-])OC[12*],386.237,1.168,9,1,4,0.651,3,143.77,0.079,0.718,0.84,0.016,0.199,0.219,0.03,0.253,0.164,0.492,0.227,0.18,0.073,0.356,0.964,0.005,0.044,0.073,0.035,0.028,0.157,0.002,0.771,0.08,0.022,0.002,0.002,0.02,0.004,0.201,0.316,-5.388,29.782,-3.746,15.859,-9.076,4.573,0.833,65.422,-1.431,3.67,61.962,34.742,86.254,36.681,63.804,67.119,75.436,83.598,28.306,47.926,58.589,38.891,63.707,65.801,47.111,70.88,70.337,50.601,68.011,55.021,44.203,44.009,32.299,33.191,69.872,66.886,55.176,62.931,72.082,34.742,51.377,48.507,17.798,29.779,16.053,42.032,24.816,20.551,52.036,27.491,43.893,23.653,62.195,56.068,99.612,39.473,37.767,77.239,65.917,0,0.871,4.864,0.46
10386,ZCYYZOXHEXFCFW-LBPRGKRZSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OC[C@H]2C=CNCC2)c1,"(pose_E325_0657_016, pose_H241_0874_03)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]COP(=O)([O-])OP(=O)([O-])OC[8*],386.237,1.168,9,1,4,0.651,3,143.77,0.079,0.718,0.84,0.016,0.199,0.219,0.03,0.253,0.164,0.492,0.227,0.18,0.073,0.356,0.964,0.005,0.044,0.073,0.035,0.028,0.157,0.002,0.771,0.08,0.022,0.002,0.002,0.02,0.004,0.201,0.316,-5.388,29.782,-3.746,15.859,-9.076,4.573,0.833,65.422,-1.431,3.67,61.962,34.742,86.254,36.681,63.804,67.119,75.436,83.598,28.306,47.926,58.589,38.891,63.707,65.801,47.111,70.88,70.337,50.601,68.011,55.021,44.203,44.009,32.299,33.191,69.872,66.886,55.176,62.931,72.082,34.742,51.377,48.507,17.798,29.779,16.053,42.032,24.816,20.551,52.036,27.491,43.893,23.653,62.195,56.068,99.612,39.473,37.767,77.239,65.917,0,0.871,4.864,0.46
11241,IIUQBKFQNRDLDL-LBPRGKRZSA-L,Cc1csc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_018, pose_H241_0940_020)",[1*][C@H]1C=CNCC1.[8*]c1sc([12*])c(C)c1[16*].[1*]CCOP(=O)([O-])OP(=O)([O-])OC[8*],395.31,2.056,9,1,4,0.631,3,119.98,0.084,0.834,0.815,0.036,0.468,0.279,0.118,0.251,0.545,0.615,0.275,0.118,0.058,0.419,0.991,0.007,0.057,0.056,0.041,0.042,0.366,0.004,0.855,0.177,0.105,0.002,0.01,0.032,0.005,0.295,0.232,-5.268,63.312,24.42,35.08,-7.569,4.759,1.399,79.1,-0.619,1.533,64.405,46.491,86.254,36.681,63.804,64.56,75.436,78.054,29.74,59.364,53.432,48.236,82.706,75.184,68.282,70.725,87.049,62.35,70.997,42.536,39.977,48.817,42.148,38.813,76.347,62.97,57.697,72.354,91.508,46.762,60.178,59.636,45.87,32.648,43.117,48.158,27.801,34.82,45.599,33.346,72.741,56.96,79.411,70.221,99.884,48.856,55.603,87.747,50.019,1,0.859,5.28,0.46
13278,OCKDNFCNZXQDOW-NSHDSACASA-N,Cc1cscc1C(=O)NCCS(=O)(=O)N[C@H]1C=CNCC1,"(pose_E325_0657_07, pose_H241_0940_018)",[1*][C@H]1C=CNCC1.[8*]c1sc([12*])c(C)c1[16*].[1*]NS(=O)(=O)CCNC([16*])=O,329.447,0.581,5,3,4,0.712,1,87.3,0.519,0.719,0.817,0.093,0.144,0.413,0.032,0.202,0.051,0.623,0.15,0.31,0.159,0.834,0.989,0.046,0.029,0.028,0.043,0.028,0.18,0.023,0.693,0.04,0.197,0.015,0.04,0.058,0.089,0.645,0.164,-5.604,81.944,25.759,-25.584,-12.23,2.858,-0.146,64.136,-2.462,-0.613,49.128,28.538,59.112,77.259,63.804,76.658,54.808,58.938,84.025,48.003,53.781,59.093,55.991,88.368,47.887,66.227,50.679,63.125,61.691,73.478,61.497,74.913,41.295,83.327,56.805,51.958,58.395,62.582,76.851,73.013,45.948,39.589,60.76,62.776,71.152,55.836,74.292,70.919,38.697,20.589,83.443,57.852,5.196,26.212,71.229,23.808,36.06,61.613,31.291,0,0.853,3.87,0.46
19082,CKNWIGZEHGWHKJ-UHFFFAOYSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OCn2ccc3c(N)ncnc32)c1,"(pose_E325_0676_09, pose_H241_0874_01)",[1*]c1c([4*])n([6*])c2ncnc(N)c12.[14*]c1cc([18*])cc(C#N)c1.[6*]COP(=O)([O-])OP(=O)([O-])OC[14*],437.245,1.029,12,1,3,0.495,2,188.47,0.239,0.853,0.853,0.012,0.115,0.282,0.068,0.099,0.054,0.457,0.162,0.21,0.306,0.892,0.962,0.007,0.019,0.186,0.182,0.049,0.183,0.002,0.646,0.068,0.076,0.004,0.001,0.023,0.018,0.127,0.592,-5.413,22.545,21.741,23.752,-12.736,3.658,1.508,82.63,-2.289,3.04,73.168,32.959,92.323,36.681,20.919,46.413,68.864,90.074,58.434,61.768,61.264,35.363,52.23,75.533,58.666,48.468,51.609,47.654,62.97,59.868,76.851,80.109,31.95,39.667,43.311,80.729,83.792,76.503,77.356,31.097,42.226,46.917,38.271,43.893,13.339,43.311,46.956,9.422,67.856,26.755,35.324,54.711,70.415,22.528,95.037,50.64,60.023,64.405,61.497,1,0.857,4.273,0.46
13218,RSTDSFSRYPWVGB-LBPRGKRZSA-N,C1=C[C@H](OCCCCCCOc2c[nH]nn2)CCN1,"(pose_E325_0657_07, pose_H241_0929_09)",[1*][C@H]1C=CNCC1.[8*]c1cn([12*])nn1.[1*]OCCCCCCO[8*],266.345,1.636,5,2,4,0.665,1,72.06,0.604,0.837,0.911,0.242,0.362,0.073,0.085,0.279,0.085,0.536,0.253,0.149,0.18,0.514,1.0,0.001,0.005,0.149,0.069,0.009,0.074,0.012,0.76,0.114,0.167,0.011,0.11,0.042,0.029,0.743,0.246,-4.984,72.757,7.266,-23.641,-10.115,2.544,0.677,69.568,-2.506,3.091,31.408,40.752,59.112,60.857,63.804,69.252,54.808,47.228,88.096,59.674,76.968,72.78,76.735,26.406,62.737,72.974,59.015,54.789,69.484,48.546,63.862,54.75,76.813,8.879,14.347,77.433,66.693,34.316,41.877,64.095,50.523,53.315,56.417,56.883,85.77,51.803,55.37,79.139,46.762,49.981,78.907,37.301,6.126,45.289,51.105,36.914,43.04,60.721,61.691,1,0.889,4.023,0.47
11897,RYLLSAPICQZKCM-ZDUSSCGKSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_020, pose_H241_0874_011)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]CCOP(=O)([O-])OP(=O)([O-])OC[12*],400.264,1.558,9,1,4,0.611,3,143.77,0.072,0.689,0.804,0.023,0.32,0.205,0.077,0.27,0.216,0.539,0.392,0.2,0.077,0.351,0.98,0.006,0.045,0.086,0.051,0.038,0.19,0.004,0.817,0.162,0.05,0.002,0.005,0.032,0.005,0.254,0.36,-5.365,33.605,6.218,18.579,-8.365,4.574,1.113,73.843,-1.402,2.158,65.258,39.55,86.254,36.681,63.804,61.691,75.436,83.598,26.367,45.715,51.415,43.156,73.711,63.513,61.07,72.199,74.68,55.176,76.076,58.434,44.979,43.66,36.293,36.797,70.337,69.135,61.148,70.415,78.674,45.328,56.185,58.24,30.361,30.748,30.903,48.43,28.926,29.43,55.874,28.538,47.499,35.944,65.568,62.699,99.612,44.203,48.119,77.549,55.176,1,0.901,4.883,0.47
10308,LZSDTUKFSUSFTK-LBPRGKRZSA-N,Cc1csc(COS(=O)(=O)NC(=O)CC[C@H]2C=CNCC2)c1,"(pose_E325_0657_014, pose_H241_0940_023)",[1*][C@H]1C=CNCC1.[8*]c1sc([12*])c(C)c1[16*].[1*]CCC(=O)NS(=O)(=O)OC[8*],344.458,1.838,6,2,4,0.788,1,84.5,0.351,0.748,0.831,0.09,0.414,0.297,0.105,0.156,0.118,0.683,0.513,0.478,0.258,0.68,0.997,0.038,0.051,0.049,0.044,0.062,0.277,0.036,0.786,0.126,0.379,0.017,0.073,0.089,0.097,0.593,0.101,-5.391,27.997,-8.137,66.605,-10.024,3.03,0.003,73.341,-1.389,1.929,52.579,43.04,69.504,60.857,63.804,87.243,54.808,57.115,71.733,50.911,56.223,58.744,79.527,77.821,66.382,59.829,64.986,70.88,80.419,87.515,72.664,63.746,53.703,80.574,73.556,60.76,58.511,80.69,87.166,79.449,52.656,54.246,76.503,65.18,80.613,62.001,75.184,65.917,30.244,27.453,41.915,18.34,91.314,45.948,80.341,26.367,47.577,77.782,53.587,0,0.875,3.991,0.47
12163,ZCYYZOXHEXFCFW-LBPRGKRZSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OC[C@H]2C=CNCC2)c1,"(pose_E325_0657_022, pose_H241_0874_09)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]COP(=O)([O-])OP(=O)([O-])OC[8*],386.237,1.168,9,1,4,0.651,3,143.77,0.079,0.718,0.84,0.016,0.199,0.219,0.03,0.253,0.164,0.492,0.227,0.18,0.073,0.356,0.964,0.005,0.044,0.073,0.035,0.028,0.157,0.002,0.771,0.08,0.022,0.002,0.002,0.02,0.004,0.201,0.316,-5.388,29.782,-3.746,15.859,-9.076,4.573,0.833,65.422,-1.431,3.67,61.962,34.742,86.254,36.681,63.804,67.119,75.436,83.598,28.306,47.926,58.589,38.891,63.707,65.801,47.111,70.88,70.337,50.601,68.011,55.021,44.203,44.009,32.299,33.191,69.872,66.886,55.176,62.931,72.082,34.742,51.377,48.507,17.798,29.779,16.053,42.032,24.816,20.551,52.036,27.491,43.893,23.653,62.195,56.068,99.612,39.473,37.767,77.239,65.917,0,0.871,4.864,0.47
13284,IIUQBKFQNRDLDL-LBPRGKRZSA-L,Cc1csc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_07, pose_H241_0940_05)",[1*][C@H]1C=CNCC1.[8*]c1sc([12*])c(C)c1[16*].[1*]CCOP(=O)([O-])OP(=O)([O-])OC[8*],395.31,2.056,9,1,4,0.631,3,119.98,0.084,0.834,0.815,0.036,0.468,0.279,0.118,0.251,0.545,0.615,0.275,0.118,0.058,0.419,0.991,0.007,0.057,0.056,0.041,0.042,0.366,0.004,0.855,0.177,0.105,0.002,0.01,0.032,0.005,0.295,0.232,-5.268,63.312,24.42,35.08,-7.569,4.759,1.399,79.1,-0.619,1.533,64.405,46.491,86.254,36.681,63.804,64.56,75.436,78.054,29.74,59.364,53.432,48.236,82.706,75.184,68.282,70.725,87.049,62.35,70.997,42.536,39.977,48.817,42.148,38.813,76.347,62.97,57.697,72.354,91.508,46.762,60.178,59.636,45.87,32.648,43.117,48.158,27.801,34.82,45.599,33.346,72.741,56.96,79.411,70.221,99.884,48.856,55.603,87.747,50.019,1,0.859,5.28,0.47
9666,RYLLSAPICQZKCM-ZDUSSCGKSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_011, pose_H241_0874_020)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]CCOP(=O)([O-])OP(=O)([O-])OC[12*],400.264,1.558,9,1,4,0.611,3,143.77,0.072,0.689,0.804,0.023,0.32,0.205,0.077,0.27,0.216,0.539,0.392,0.2,0.077,0.351,0.98,0.006,0.045,0.086,0.051,0.038,0.19,0.004,0.817,0.162,0.05,0.002,0.005,0.032,0.005,0.254,0.36,-5.365,33.605,6.218,18.579,-8.365,4.574,1.113,73.843,-1.402,2.158,65.258,39.55,86.254,36.681,63.804,61.691,75.436,83.598,26.367,45.715,51.415,43.156,73.711,63.513,61.07,72.199,74.68,55.176,76.076,58.434,44.979,43.66,36.293,36.797,70.337,69.135,61.148,70.415,78.674,45.328,56.185,58.24,30.361,30.748,30.903,48.43,28.926,29.43,55.874,28.538,47.499,35.944,65.568,62.699,99.612,44.203,48.119,77.549,55.176,1,0.901,4.883,0.47
12155,ZCYYZOXHEXFCFW-LBPRGKRZSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OC[C@H]2C=CNCC2)c1,"(pose_E325_0657_022, pose_H241_0874_014)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]COP(=O)([O-])OP(=O)([O-])OC[8*],386.237,1.168,9,1,4,0.651,3,143.77,0.079,0.718,0.84,0.016,0.199,0.219,0.03,0.253,0.164,0.492,0.227,0.18,0.073,0.356,0.964,0.005,0.044,0.073,0.035,0.028,0.157,0.002,0.771,0.08,0.022,0.002,0.002,0.02,0.004,0.201,0.316,-5.388,29.782,-3.746,15.859,-9.076,4.573,0.833,65.422,-1.431,3.67,61.962,34.742,86.254,36.681,63.804,67.119,75.436,83.598,28.306,47.926,58.589,38.891,63.707,65.801,47.111,70.88,70.337,50.601,68.011,55.021,44.203,44.009,32.299,33.191,69.872,66.886,55.176,62.931,72.082,34.742,51.377,48.507,17.798,29.779,16.053,42.032,24.816,20.551,52.036,27.491,43.893,23.653,62.195,56.068,99.612,39.473,37.767,77.239,65.917,0,0.871,4.864,0.47
12155,RYLLSAPICQZKCM-ZDUSSCGKSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_022, pose_H241_0874_014)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]CCOP(=O)([O-])OP(=O)([O-])OC[8*],400.264,1.558,9,1,4,0.611,3,143.77,0.072,0.689,0.804,0.023,0.32,0.205,0.077,0.27,0.216,0.539,0.392,0.2,0.077,0.351,0.98,0.006,0.045,0.086,0.051,0.038,0.19,0.004,0.817,0.162,0.05,0.002,0.005,0.032,0.005,0.254,0.36,-5.365,33.605,6.218,18.579,-8.365,4.574,1.113,73.843,-1.402,2.158,65.258,39.55,86.254,36.681,63.804,61.691,75.436,83.598,26.367,45.715,51.415,43.156,73.711,63.513,61.07,72.199,74.68,55.176,76.076,58.434,44.979,43.66,36.293,36.797,70.337,69.135,61.148,70.415,78.674,45.328,56.185,58.24,30.361,30.748,30.903,48.43,28.926,29.43,55.874,28.538,47.499,35.944,65.568,62.699,99.612,44.203,48.119,77.549,55.176,1,0.901,4.883,0.47
10383,RYLLSAPICQZKCM-ZDUSSCGKSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_016, pose_H241_0874_02)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]CCOP(=O)([O-])OP(=O)([O-])OC[12*],400.264,1.558,9,1,4,0.611,3,143.77,0.072,0.689,0.804,0.023,0.32,0.205,0.077,0.27,0.216,0.539,0.392,0.2,0.077,0.351,0.98,0.006,0.045,0.086,0.051,0.038,0.19,0.004,0.817,0.162,0.05,0.002,0.005,0.032,0.005,0.254,0.36,-5.365,33.605,6.218,18.579,-8.365,4.574,1.113,73.843,-1.402,2.158,65.258,39.55,86.254,36.681,63.804,61.691,75.436,83.598,26.367,45.715,51.415,43.156,73.711,63.513,61.07,72.199,74.68,55.176,76.076,58.434,44.979,43.66,36.293,36.797,70.337,69.135,61.148,70.415,78.674,45.328,56.185,58.24,30.361,30.748,30.903,48.43,28.926,29.43,55.874,28.538,47.499,35.944,65.568,62.699,99.612,44.203,48.119,77.549,55.176,1,0.901,4.883,0.47
43088,ITULRBFIIAXVFJ-UHFFFAOYSA-N,NCc1ccc(CCCNC(=O)COc2c[nH]nn2)cc1,"(pose_E325_0705_022, pose_H241_0929_013)",[1*]c1ccc(CN)cc1.[10*]c1cn([14*])nn1.[1*]CCCNC(=O)CO[10*],289.339,0.391,5,3,4,0.61,0,105.92,0.538,0.826,0.898,0.257,0.315,0.076,0.062,0.184,0.059,0.388,0.239,0.211,0.135,0.331,0.999,0.004,0.007,0.038,0.024,0.011,0.087,0.004,0.378,0.128,0.077,0.008,0.037,0.009,0.006,0.713,0.175,-5.548,50.458,-17.671,-18.101,-12.692,2.659,-0.393,63.43,-1.918,-2.484,37.34,27.065,59.112,77.259,63.804,61.652,22.489,70.609,85.188,58.24,72.47,73.633,73.594,27.453,57.115,64.25,53.199,40.791,68.592,59.984,57.658,42.458,67.584,28.577,18.496,56.495,49.205,37.844,49.515,48.507,28.848,54.478,38.309,52.966,69.484,32.881,30.748,77.2,39.783,21.869,62.505,10.43,9.771,22.877,59.015,20.706,35.169,70.57,18.845,0,0.87,2.599,0.47
12268,RSTDSFSRYPWVGB-LBPRGKRZSA-N,C1=C[C@H](OCCCCCCOc2c[nH]nn2)CCN1,"(pose_E325_0657_022, pose_H241_0929_03)",[1*][C@H]1C=CNCC1.[8*]c1cn([12*])nn1.[1*]OCCCCCCO[8*],266.345,1.636,5,2,4,0.665,1,72.06,0.604,0.837,0.911,0.242,0.362,0.073,0.085,0.279,0.085,0.536,0.253,0.149,0.18,0.514,1.0,0.001,0.005,0.149,0.069,0.009,0.074,0.012,0.76,0.114,0.167,0.011,0.11,0.042,0.029,0.743,0.246,-4.984,72.757,7.266,-23.641,-10.115,2.544,0.677,69.568,-2.506,3.091,31.408,40.752,59.112,60.857,63.804,69.252,54.808,47.228,88.096,59.674,76.968,72.78,76.735,26.406,62.737,72.974,59.015,54.789,69.484,48.546,63.862,54.75,76.813,8.879,14.347,77.433,66.693,34.316,41.877,64.095,50.523,53.315,56.417,56.883,85.77,51.803,55.37,79.139,46.762,49.981,78.907,37.301,6.126,45.289,51.105,36.914,43.04,60.721,61.691,1,0.889,4.023,0.48
9666,RYLLSAPICQZKCM-ZDUSSCGKSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_011, pose_H241_0874_020)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]CCOP(=O)([O-])OP(=O)([O-])OC[8*],400.264,1.558,9,1,4,0.611,3,143.77,0.072,0.689,0.804,0.023,0.32,0.205,0.077,0.27,0.216,0.539,0.392,0.2,0.077,0.351,0.98,0.006,0.045,0.086,0.051,0.038,0.19,0.004,0.817,0.162,0.05,0.002,0.005,0.032,0.005,0.254,0.36,-5.365,33.605,6.218,18.579,-8.365,4.574,1.113,73.843,-1.402,2.158,65.258,39.55,86.254,36.681,63.804,61.691,75.436,83.598,26.367,45.715,51.415,43.156,73.711,63.513,61.07,72.199,74.68,55.176,76.076,58.434,44.979,43.66,36.293,36.797,70.337,69.135,61.148,70.415,78.674,45.328,56.185,58.24,30.361,30.748,30.903,48.43,28.926,29.43,55.874,28.538,47.499,35.944,65.568,62.699,99.612,44.203,48.119,77.549,55.176,1,0.901,4.883,0.48
10239,ZCYYZOXHEXFCFW-LBPRGKRZSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OC[C@H]2C=CNCC2)c1,"(pose_E325_0657_014, pose_H241_0874_09)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]COP(=O)([O-])OP(=O)([O-])OC[8*],386.237,1.168,9,1,4,0.651,3,143.77,0.079,0.718,0.84,0.016,0.199,0.219,0.03,0.253,0.164,0.492,0.227,0.18,0.073,0.356,0.964,0.005,0.044,0.073,0.035,0.028,0.157,0.002,0.771,0.08,0.022,0.002,0.002,0.02,0.004,0.201,0.316,-5.388,29.782,-3.746,15.859,-9.076,4.573,0.833,65.422,-1.431,3.67,61.962,34.742,86.254,36.681,63.804,67.119,75.436,83.598,28.306,47.926,58.589,38.891,63.707,65.801,47.111,70.88,70.337,50.601,68.011,55.021,44.203,44.009,32.299,33.191,69.872,66.886,55.176,62.931,72.082,34.742,51.377,48.507,17.798,29.779,16.053,42.032,24.816,20.551,52.036,27.491,43.893,23.653,62.195,56.068,99.612,39.473,37.767,77.239,65.917,0,0.871,4.864,0.49
10691,RSTDSFSRYPWVGB-LBPRGKRZSA-N,C1=C[C@H](OCCCCCCOc2c[nH]nn2)CCN1,"(pose_E325_0657_017, pose_H241_0929_021)",[1*][C@H]1C=CNCC1.[8*]c1cn([12*])nn1.[1*]OCCCCCCO[8*],266.345,1.636,5,2,4,0.665,1,72.06,0.604,0.837,0.911,0.242,0.362,0.073,0.085,0.279,0.085,0.536,0.253,0.149,0.18,0.514,1.0,0.001,0.005,0.149,0.069,0.009,0.074,0.012,0.76,0.114,0.167,0.011,0.11,0.042,0.029,0.743,0.246,-4.984,72.757,7.266,-23.641,-10.115,2.544,0.677,69.568,-2.506,3.091,31.408,40.752,59.112,60.857,63.804,69.252,54.808,47.228,88.096,59.674,76.968,72.78,76.735,26.406,62.737,72.974,59.015,54.789,69.484,48.546,63.862,54.75,76.813,8.879,14.347,77.433,66.693,34.316,41.877,64.095,50.523,53.315,56.417,56.883,85.77,51.803,55.37,79.139,46.762,49.981,78.907,37.301,6.126,45.289,51.105,36.914,43.04,60.721,61.691,1,0.889,4.023,0.49
10239,ZCYYZOXHEXFCFW-LBPRGKRZSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OC[C@H]2C=CNCC2)c1,"(pose_E325_0657_014, pose_H241_0874_09)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]COP(=O)([O-])OP(=O)([O-])OC[12*],386.237,1.168,9,1,4,0.651,3,143.77,0.079,0.718,0.84,0.016,0.199,0.219,0.03,0.253,0.164,0.492,0.227,0.18,0.073,0.356,0.964,0.005,0.044,0.073,0.035,0.028,0.157,0.002,0.771,0.08,0.022,0.002,0.002,0.02,0.004,0.201,0.316,-5.388,29.782,-3.746,15.859,-9.076,4.573,0.833,65.422,-1.431,3.67,61.962,34.742,86.254,36.681,63.804,67.119,75.436,83.598,28.306,47.926,58.589,38.891,63.707,65.801,47.111,70.88,70.337,50.601,68.011,55.021,44.203,44.009,32.299,33.191,69.872,66.886,55.176,62.931,72.082,34.742,51.377,48.507,17.798,29.779,16.053,42.032,24.816,20.551,52.036,27.491,43.893,23.653,62.195,56.068,99.612,39.473,37.767,77.239,65.917,0,0.871,4.864,0.49
11897,RYLLSAPICQZKCM-ZDUSSCGKSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_020, pose_H241_0874_011)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]CCOP(=O)([O-])OP(=O)([O-])OC[8*],400.264,1.558,9,1,4,0.611,3,143.77,0.072,0.689,0.804,0.023,0.32,0.205,0.077,0.27,0.216,0.539,0.392,0.2,0.077,0.351,0.98,0.006,0.045,0.086,0.051,0.038,0.19,0.004,0.817,0.162,0.05,0.002,0.005,0.032,0.005,0.254,0.36,-5.365,33.605,6.218,18.579,-8.365,4.574,1.113,73.843,-1.402,2.158,65.258,39.55,86.254,36.681,63.804,61.691,75.436,83.598,26.367,45.715,51.415,43.156,73.711,63.513,61.07,72.199,74.68,55.176,76.076,58.434,44.979,43.66,36.293,36.797,70.337,69.135,61.148,70.415,78.674,45.328,56.185,58.24,30.361,30.748,30.903,48.43,28.926,29.43,55.874,28.538,47.499,35.944,65.568,62.699,99.612,44.203,48.119,77.549,55.176,1,0.901,4.883,0.49
